gene_id,log2FoldChange,padj
Os01g0549500,-0.096366931,0.794687213
Os07g0106900,0.328052276,0.794762924
Os09g0450700,-0.137311707,0.794785905
Os04g0583200,-0.288511919,0.794786709
Os06g0554100,0.219627612,0.794786709
Os04g0636200,-0.285358104,0.794786709
Os03g0192400,0.096887196,0.794786709
Os03g0758800,0.088665637,0.794786709
Os10g0578300,0.223043426,0.794786709
Os04g0481400,-0.109940877,0.794786709
Os02g0245800,0.283431663,0.794882353
Os02g0675400,0.694188813,1.0
Os04g0610100,-0.093065374,0.79499547
Os04g0643300,0.129959136,0.795085323
Os09g0459450,-0.982061629,1.0
Os03g0264600,0.269833636,0.795155117
Os04g0518800,-0.214031854,0.795317394
Os10g0552700,0.40782161,0.795317394
Os02g0655500,0.419482415,0.795317394
Os08g0559300,-0.060946533,0.795317394
Os02g0324300,-0.074037121,0.795317394
Os08g0469750,0.192015224,0.795317394
Os06g0471100,-0.18702694,0.795317394
Os06g0200350,-0.234510494,0.795317394
Os02g0799700,0.195654896,0.795317394
Os05g0344400,-0.127065406,0.795317394
Os06g0220600,0.208160562,0.795317394
Os06g0256000,0.191610458,0.795317394
Os12g0187800,-0.579159851,1.0
Os08g0293100,-0.551599871,0.795317394
Os06g0704900,0.102636812,0.795367286
Os03g0607100,0.222207501,0.795486465
Os07g0296800,-0.629037465,1.0
Os08g0282000,0.0893951,0.795644665
Os02g0672700,-0.13394756,0.795644665
Os06g0187100,0.721309484,0.795700644
Os07g0287400,0.096807307,0.795700644
Os01g0388200,0.090839492,0.795700644
Os08g0441100,-0.328601363,0.795700644
Os05g0140100,0.217285294,0.795700644
Os04g0497350,0.139416714,0.79570474
Os07g0232200,-0.079670639,0.795709026
Os05g0134700,0.212791128,0.795709026
Os09g0323700,1.172495688,0.795754497
Os11g0142300,0.66984038,1.0
Os06g0724800,-0.106569474,0.795811572
Os02g0616800,-0.122502999,0.795878837
Os09g0572000,-0.367743652,0.795899962
Os01g0950800,-0.097538716,0.796013229
Os06g0318650,0.854160329,1.0
Os05g0393100,0.093406324,0.796030883
Os11g0557900,0.086505597,0.796030883
Os11g0159500,0.901117795,1.0
Os05g0345137,0.460980059,0.796030883
Os07g0143700,0.115629325,0.796030883
Os09g0242300,1.151195122,1.0
Os08g0145600,0.090406152,0.796030883
Os04g0278200,0.137547542,0.796030883
Os10g0174751,-0.295265702,0.796063297
Os01g0680400,0.087281669,0.796094746
Os07g0571600,0.188951937,0.796094746
Os07g0264000,0.089930679,0.796094746
Os09g0324200,1.627598545,1.0
Os11g0246300,1.627598545,1.0
Os08g0325134,1.627598545,1.0
Os10g0163130,1.627598545,1.0
Os01g0201275,1.627598545,1.0
Os09g0323100,-0.30193323,0.796267922
Os08g0192400,0.134413477,0.796329245
Os09g0436400,-0.079065956,0.796330028
Os02g0634500,0.067881707,0.796330028
Os03g0253100,0.071861807,0.796330028
Os04g0649150,0.76885483,1.0
Os07g0123450,0.162039086,0.796330028
Os07g0120200,-0.396715895,0.796330028
Os07g0614100,0.113758009,0.796330028
Os02g0664700,-0.084819618,0.796330028
Os08g0533600,0.344562788,0.796330028
Os02g0197900,0.139302377,0.796330028
Os01g0855600,-0.26739228,0.796330028
Os12g0131000,-0.080875778,0.796330028
Os03g0310701,0.439799579,0.796330028
Os01g0744350,1.161816237,1.0
Os02g0703800,1.161816237,1.0
Os02g0605900,-0.113154276,0.796447086
Os03g0121300,0.418984257,0.796466552
Os02g0229000,0.123457447,0.796466552
Os02g0798700,0.107096837,0.796466552
Os06g0487900,-0.080306525,0.796478375
Os10g0536100,0.160382224,0.796478375
Os08g0235651,-0.381506911,0.796478375
Os05g0564300,-0.388917071,0.796478375
Os03g0804500,0.131313143,0.796508621
Os04g0525100,-0.1366664,0.796508621
Os05g0296800,0.283975305,0.796556546
Os01g0663500,0.137297899,0.796609009
Os09g0239450,1.627721522,1.0
Os03g0340601,1.627721522,1.0
Os01g0143350,1.627721522,1.0
Os04g0531500,1.627721522,1.0
Os12g0566050,1.627721522,1.0
Os08g0205300,-0.127316472,0.796626794
Os12g0514100,0.074359015,0.796627822
Os11g0531800,-0.332308067,0.796653681
Os05g0220900,0.094289362,0.796653681
Os12g0238900,-0.080819084,0.796653681
Os05g0111100,0.153146345,0.796653681
Os02g0733300,0.355295144,0.796653681
Os02g0774700,-0.337498277,0.796653681
Os02g0609400,-0.08225674,0.796653681
Os05g0536000,-0.11710549,0.796653681
Os07g0606500,0.101611312,0.796653681
Os03g0193075,-0.106875367,0.796653681
Os08g0126350,0.69740363,1.0
Os03g0345200,0.096405326,0.796660724
Os03g0849700,0.272079635,0.796660724
Os02g0519300,-0.090259406,0.796660724
Os07g0107583,1.032839498,1.0
Os07g0649200,0.340267782,0.796660724
Os01g0728300,0.485504755,0.796660724
Os08g0553050,0.510324012,0.796771853
Os11g0112000,-0.154928811,0.796771853
Os06g0308200,-0.194542043,0.79682131
Os05g0575500,0.105142483,0.796860294
Os01g0938400,2.487343186,1.0
Os02g0603800,2.487343186,1.0
Os03g0257700,2.487343186,1.0
Os06g0594300,2.487343186,1.0
Os01g0200150,2.487343186,1.0
Os01g0928700,2.487343186,1.0
Os06g0640100,2.487343186,1.0
Os10g0174800,2.487343186,1.0
Os05g0547200,2.487343186,1.0
Os08g0535600,0.12843236,0.796860294
Os01g0515300,0.851015301,1.0
Os04g0606900,0.160096644,0.796860294
Os03g0822000,0.182791768,0.796871985
Os08g0318500,0.0960544,0.796871985
Os06g0659500,0.089839103,0.796871985
Os12g0577000,0.498769187,0.796871985
Os10g0323600,0.841628712,0.796908149
Os02g0727966,-0.259259378,0.79708013
Os11g0587550,-0.304842129,0.797165984
Os03g0106000,-0.135751252,0.797253301
Os01g0740700,0.396683439,0.797253301
Os04g0202200,0.179105204,0.797253301
Os12g0245100,0.17298471,0.797370392
Os02g0663300,0.13459908,0.797496178
Os04g0219550,0.812206789,1.0
Os10g0414700,-0.248323417,0.797496178
Os03g0577350,0.992274507,1.0
Os03g0395000,-0.106519006,0.797496178
Os10g0205500,-0.536494847,0.797496178
Os11g0295000,-0.104551616,0.797496178
Os05g0139200,-0.340091164,0.797496178
Os06g0679100,-0.191453779,0.797496178
Os01g0821800,0.083072223,0.797496178
Os05g0299300,-0.081626349,0.797496178
Os03g0668900,0.159364038,0.797573644
Os11g0432400,-0.447610794,0.797607888
Os02g0282600,0.158941446,0.797616176
Os06g0729800,-0.496950686,0.797692917
Os10g0415800,0.209549351,0.797692917
Os07g0616750,0.138463106,0.797692917
Os01g0683700,0.228383148,0.797692917
Os04g0110100,0.309166949,0.797692917
Os10g0580800,-0.219757033,0.797717893
Os07g0695300,0.189729708,0.797717893
Os12g0632100,0.261573375,0.797717893
Os03g0729000,0.485126694,0.797744692
Os07g0695700,0.32680378,0.797744692
Os05g0363566,0.212372562,0.797744692
Os03g0149400,-0.149284649,0.797775623
Os10g0347000,0.259550753,0.797775623
Os01g0732700,-0.154517091,0.797775623
Os11g0265000,0.492254554,0.797775623
Os06g0155400,-0.121817772,0.797775623
Os05g0256350,-1.103323573,1.0
Os02g0585200,-0.285851566,0.797922477
Os08g0416400,0.064623871,0.797938639
Os12g0565300,0.114812634,0.798051309
Os04g0447533,-0.833742458,1.0
Os12g0515500,-0.110503157,0.798221971
Os04g0282000,-0.126428138,0.79828571
Os07g0468900,-0.146165713,0.79828571
Os09g0103100,0.687966617,1.0
Os05g0220600,0.167760608,0.7985579
Os01g0170700,-0.207943703,0.7985579
Os08g0112400,-0.180567933,0.7985579
Os12g0600200,-0.102105196,0.798686206
Os02g0684100,0.133024319,0.798686206
Os06g0365700,-0.137899445,0.798903295
Os02g0596500,-0.082485858,0.798909047
Os05g0439750,-0.924650626,1.0
Os02g0332450,1.03909512,1.0
Os05g0366900,0.813011253,1.0
Os08g0296600,0.171513535,0.799156026
Os03g0607700,0.18444905,0.799428082
Os11g0213900,-0.21421619,0.799428082
Os01g0625300,0.145213195,0.799428082
Os07g0523100,-1.365061187,1.0
Os03g0246900,0.122193496,0.799574149
Os01g0778700,-0.074327935,0.799574149
Os08g0369600,-0.11000511,0.799630133
Os04g0475600,-0.155670598,0.799630133
Os01g0168400,-0.602018859,1.0
Os02g0685600,-0.089325687,0.799699236
Os08g0243600,0.084234556,0.799702388
Os02g0635600,0.116004022,0.799829636
Os02g0179400,0.229868623,0.79995102
Os01g0253300,-0.064086543,0.79995102
Os05g0589700,0.217385559,0.79995102
Os09g0323900,0.988082549,0.800095374
Os06g0610800,-0.16835039,0.800095374
Os11g0558200,1.590896781,1.0
Os01g0872100,1.590896781,1.0
Os01g0793800,0.27762483,0.800095374
Os02g0787966,-0.845583723,1.0
Os03g0785401,-1.398234303,1.0
Os05g0153200,-1.398234303,1.0
Os06g0184900,-1.398234303,1.0
Os10g0562000,-0.095279007,0.800095374
Os02g0496900,0.095246529,0.800095374
Os03g0356400,0.087069375,0.800232751
Os12g0594600,0.206597161,0.800232751
Os12g0533500,-0.085601947,0.800232751
Os01g0391800,0.182229187,0.80037415
Os07g0562051,-0.968550165,1.0
Os04g0609100,-0.078494249,0.800496309
Os10g0350800,-0.45078583,0.800496309
Os02g0175100,-0.079978773,0.800496309
Os10g0390000,0.42265865,0.800496309
Os02g0801900,0.074353747,0.800580935
Os01g0688600,0.149773442,0.800580935
Os01g0393400,-0.229201664,0.800580935
Os11g0557300,0.098441634,0.800580935
Os03g0788250,0.185674872,0.800580935
Os05g0149600,-0.055395691,0.800842101
Os03g0722800,-0.093189555,0.800980554
Os01g0178700,-0.120334337,0.80105972
Os01g0955700,-0.09960858,0.80105972
Os06g0724200,-0.131614995,0.80105972
Os02g0831600,-0.08131871,0.80105972
Os12g0153700,0.240702757,0.801169479
Os09g0423700,-0.124911532,0.801169479
Os05g0559900,0.095387707,0.801169479
Os04g0366200,0.755868654,0.801297652
Os01g0274100,0.961038001,1.0
Os12g0176800,0.089507426,0.801389038
Os03g0824400,0.079672193,0.801389038
Os11g0154900,0.556396874,0.801389038
Os02g0699500,0.130347233,0.801389038
Os02g0639900,-0.091422686,0.80141564
Os02g0222500,-0.100382711,0.80141564
Os03g0167700,-0.103933528,0.80143583
Os01g0805975,0.406635712,0.801451341
Os03g0572300,-0.080343307,0.801451341
Os03g0725000,0.097032374,0.801451341
Os06g0302000,1.095151866,0.801451341
Os08g0499532,-0.074728031,0.801451341
Os01g0213400,-0.164812373,0.801451341
Os01g0165000,-0.097693782,0.801496872
Os01g0143300,0.194803087,0.801536219
Os02g0273100,0.109045574,0.801536219
Os09g0535900,0.083032088,0.801536219
Os03g0576700,0.099108278,0.801543256
Os03g0112400,0.088620785,0.801543256
Os01g0355800,0.348883312,0.801543256
Os05g0395116,-0.737111326,1.0
Os02g0636600,0.466904068,0.801590155
Os01g0924400,0.062501233,0.801603532
Os04g0452300,-0.150502715,0.801639874
Os03g0842400,-0.143496009,0.801881052
Os04g0451700,0.68998042,0.801896199
Os01g0777400,-0.234713407,0.801896199
Os05g0154800,0.228666307,0.801896199
Os07g0665900,0.124281631,0.801896199
Os01g0149900,0.150773483,0.801917995
Os02g0832200,0.109524387,0.801917995
Os03g0805350,-1.219200797,1.0
Os04g0129600,-0.09986332,0.801975393
Os02g0824300,0.086277955,0.80204084
Os08g0525800,-0.43407985,0.802156931
Os11g0595000,-1.398315848,1.0
Os03g0101250,-1.398315848,1.0
Os03g0730200,-1.398315848,1.0
Os04g0642000,0.222338331,0.802380695
Os01g0170100,-0.137792116,0.802480359
Os05g0472300,-0.091569406,0.802599277
Os01g0260500,0.119113352,0.802599277
Os04g0658600,-0.07845325,0.802599277
Os02g0117900,0.106699793,0.802599277
Os11g0146550,0.252535989,0.802599277
Os03g0163000,0.18897528,0.802687309
Os05g0313100,-0.954320466,1.0
Os08g0431900,0.253394422,0.8027471
Os05g0486833,0.474981774,0.802761792
Os08g0169100,0.384500761,0.802761792
Os02g0151100,-0.110967928,0.802761792
Os03g0744200,0.416651748,0.802761792
Os03g0717900,0.158105772,0.802761792
Os01g0955500,-0.259799609,0.802761792
Os01g0108500,1.591097239,1.0
Os03g0619151,1.591097239,1.0
Os02g0233333,-0.126313679,0.802809484
Os01g0200500,-0.111934637,0.802809484
Os12g0284000,-0.070972875,0.802809484
Os04g0591300,0.258683369,0.802809484
Os12g0615900,-0.120988196,0.802823427
Os02g0320600,0.552166191,0.802823427
Os03g0172400,1.865639147,1.0
Os09g0296800,-0.245505252,0.802860303
Os11g0154300,0.217895504,0.802860303
Os08g0324200,-0.491654546,0.802872356
Os07g0456900,-1.398345221,1.0
Os05g0299000,-1.398345221,1.0
Os06g0717900,-1.398345221,1.0
Os05g0546400,0.355765473,0.802876457
Os01g0267600,0.107116065,0.802876457
Os04g0686300,0.091789798,0.802876457
Os06g0281400,-0.094247902,0.802984529
Os01g0771900,0.104020624,0.802984529
Os08g0510800,0.143489211,0.802984529
Os11g0259700,-0.140482563,0.802998346
Os01g0367300,-0.12612645,0.803002476
Os06g0217700,0.436362025,0.803089358
Os10g0194300,0.241524302,0.803089358
Os04g0534500,-0.099686693,0.803089358
Os02g0120000,-0.126130563,0.803098158
Os04g0108300,-0.110863101,0.803098158
Os01g0908500,0.073851423,0.803098158
Os03g0281000,0.075802129,0.803098158
Os09g0459600,0.771376502,1.0
Os12g0617250,-0.269497177,0.803098158
Os03g0563300,-0.2006217,0.803146174
Os12g0573800,-0.440006204,0.803146174
Os01g0141300,1.591149654,1.0
Os06g0125200,-0.309478297,0.80319018
Os03g0326500,-0.167320267,0.80319018
Os01g0343400,0.431704842,0.803314294
Os11g0143400,0.131270854,0.803426336
Os03g0627500,0.075239001,0.803454702
Os10g0547200,0.335430025,0.803454702
Os05g0107700,-0.077424308,0.803454702
Os04g0555800,-0.124539346,0.803454702
Os03g0829900,-0.830245737,1.0
Os07g0637050,0.596397251,1.0
Os02g0600100,0.116648288,0.803676072
Os10g0494500,0.08225216,0.803676072
Os10g0548900,0.472643125,0.803676072
Os07g0629000,0.724176869,1.0
Os03g0105401,0.164983206,0.803676072
Os04g0657300,-1.043533424,1.0
Os05g0133100,0.078869384,0.803745789
Os05g0120700,0.107705816,0.803745789
Os03g0378832,-0.762982754,1.0
Os03g0799700,-0.196397967,0.803761537
Os03g0366525,0.566654357,1.0
Os03g0424500,0.104446506,0.803761537
Os02g0799100,0.119199078,0.803761537
Os06g0172600,0.089466012,0.803761537
Os07g0580200,-0.704684908,0.803815455
Os12g0489800,0.222785005,0.803838344
Os09g0482700,0.382338686,0.803910059
Os08g0285200,-0.724461765,1.0
Os05g0315200,-0.072900769,0.803910059
Os08g0425100,0.60137945,1.0
Os10g0569300,-0.084808807,0.804003095
Os08g0480000,0.282261958,0.804003095
Os01g0964400,0.319882863,0.804059993
Os03g0192900,-0.092157537,0.804061349
Os10g0155500,0.08440625,0.804061349
Os05g0318300,-0.254871852,0.804061349
Os06g0142625,-0.650090594,1.0
Os01g0270300,0.190330879,0.804061349
Os05g0100500,-0.110735587,0.804061349
Os07g0683200,0.12899657,0.804061349
Os04g0675200,-0.10800483,0.804061349
Os08g0521200,-0.258785359,0.804061349
Os02g0552150,-0.783128228,1.0
Os07g0163000,0.19251834,0.804245825
Os02g0139650,-1.460312124,1.0
Os01g0241000,0.101754208,0.804272041
Os08g0480200,0.563422737,0.804272041
Os06g0579800,0.405196952,0.804272041
Os05g0209683,1.125422112,1.0
Os05g0510932,1.125422112,1.0
Os09g0518900,0.556773275,0.804358811
Os01g0356400,0.100465463,0.804400673
Os07g0120500,0.766388039,1.0
Os12g0485000,0.104296084,0.804433176
Os08g0224000,-0.143101048,0.804433176
Os07g0627800,-0.074340123,0.804433176
Os01g0952600,-0.123010511,0.804433176
Os01g0762300,0.184774627,0.8044665
Os06g0237200,0.111778039,0.8044665
Os04g0487200,-0.086008427,0.8044665
Os02g0801300,-0.289615554,0.804497271
Os02g0761400,-0.140007285,0.804504935
Os04g0534200,-0.095061305,0.804548537
Os09g0517100,0.087438378,0.804737578
Os02g0575200,-0.329055037,0.804737578
Os03g0805100,-0.132809942,0.804829024
Os09g0519100,-0.465498608,0.804895019
Os12g0637500,1.366389938,1.0
Os03g0269900,-0.091660135,0.805005399
Os09g0242800,0.180851378,0.805041522
Os01g0307562,0.230142551,0.805133966
Os11g0615300,-0.203346886,0.805133966
Os09g0439600,-0.116710177,0.805133966
Os02g0512400,0.250432518,0.805133966
Os12g0126200,0.116420987,0.805133966
Os08g0556000,-0.07273338,0.805133966
Os01g0218032,-0.0810532,0.805133966
Os05g0441400,0.947763988,1.0
Os02g0110650,0.261724151,0.80516929
Os03g0743900,-0.087955766,0.80516929
Os05g0136100,0.249526103,0.80516929
Os01g0934100,-0.472330353,0.80516929
Os07g0198300,0.101370009,0.805180547
Os04g0627000,-0.687127133,1.0
Os07g0162300,-0.082533035,0.805365964
Os03g0129100,-0.145154127,0.805365964
Os08g0293200,-0.451569694,0.805372026
Os12g0581800,0.170342502,0.805372026
Os06g0697200,2.40795763,1.0
Os06g0129600,2.40795763,1.0
Os05g0303700,2.40795763,1.0
Os04g0257500,2.40795763,1.0
Os02g0546400,2.40795763,1.0
Os02g0307300,2.40795763,1.0
Os03g0356900,2.40795763,1.0
Os11g0451700,2.40795763,1.0
Os03g0271900,2.40795763,1.0
Os05g0524800,2.40795763,1.0
Os01g0929600,2.40795763,1.0
Os11g0440200,2.40795763,1.0
Os02g0789700,2.40795763,1.0
Os05g0298800,2.40795763,1.0
Os10g0467850,2.40795763,1.0
Os01g0774100,2.40795763,1.0
Os06g0673300,-0.110206542,0.805372026
Os10g0557800,-0.138718845,0.805372026
Os08g0566900,-0.076892121,0.805476734
Os12g0577800,-0.112210655,0.805502799
Os06g0569300,-0.460127401,0.805502799
Os01g0723200,0.107675628,0.805684587
Os04g0502300,-0.149285596,0.80569217
Os12g0640950,-0.923335795,1.0
Os07g0591300,-0.498120242,0.805762653
Os03g0140100,-0.273065478,0.805797375
Os03g0710000,0.274366546,0.805797375
Os07g0192300,-0.087078686,0.805851506
Os08g0469400,1.865139054,1.0
Os02g0320000,1.865139054,1.0
Os01g0104800,-0.077203959,0.805851506
Os11g0209502,0.467563584,0.805851506
Os03g0681201,-0.158977941,0.805851506
Os01g0937500,-0.645787406,1.0
Os09g0536700,0.111726511,0.805851506
Os03g0328400,0.090891816,0.805851506
Os01g0150100,0.085123233,0.805910404
Os04g0672300,0.228383885,0.805989797
Os09g0530800,-0.964302269,1.0
Os09g0450200,-0.083573345,0.806206155
Os10g0502400,0.178808764,0.806273856
Os05g0347000,-0.075943359,0.806273856
Os04g0165500,-0.105073548,0.806367592
Os01g0215700,0.510406122,0.806367592
Os04g0175900,-0.400009864,0.806380258
Os09g0122100,-0.829744541,1.0
Os08g0112800,-0.077921388,0.806595849
Os05g0388025,-0.528927706,0.806595849
Os05g0370200,0.128002802,0.806624722
Os05g0490200,-0.074386432,0.806667857
Os09g0334800,-0.162558115,0.806667857
Os03g0263500,0.066584845,0.806667857
Os02g0830900,-0.089480563,0.806667857
Os12g0609800,-0.087592021,0.806667857
Os06g0285920,0.349904683,0.806672934
Os09g0488600,0.20204622,0.806700514
Os02g0826500,0.066352142,0.806700514
Os04g0622800,0.7766155,1.0
Os07g0472100,-0.125892102,0.806786518
Os06g0613500,0.243493493,0.806798892
Os10g0489100,-0.09561507,0.80680487
Os01g0295900,-0.15221354,0.80680487
Os05g0150550,0.434862238,0.80680487
Os05g0312500,-0.828339452,1.0
Os10g0176550,0.269092986,0.80680487
Os06g0632500,0.762914801,1.0
Os04g0676200,-0.518678551,1.0
Os03g0180500,-0.075576518,0.806995711
Os02g0682500,-0.098717738,0.806995711
Os09g0467200,-0.116202365,0.806995711
Os12g0193800,-0.244542995,0.806995711
Os01g0189100,-0.315610559,0.806995711
Os02g0167200,0.288015619,0.806995711
Os05g0186000,-0.161797821,0.807091795
Os01g0192300,-0.177644534,0.807091795
Os06g0650300,0.289188571,0.807091795
Os07g0193600,-0.06452921,0.807091795
Os06g0126050,-0.61281789,1.0
Os09g0513800,0.121388811,0.807143461
Os05g0382900,0.222088605,0.807251911
Os06g0132300,0.145254888,0.807260343
Os05g0342000,-0.219911389,0.807277671
Os08g0382800,-0.132860723,0.807277671
Os04g0674600,0.289846531,0.807277671
Os08g0243100,0.096270774,0.807277671
Os02g0245301,1.11149257,1.0
Os01g0289900,-0.456186846,0.807277671
Os11g0209400,1.547405084,1.0
Os07g0177200,-0.308623736,0.807277671
Os04g0112300,-0.097959172,0.807277671
Os02g0750400,-0.232950317,0.807277671
Os04g0470500,0.102401388,0.807277671
Os10g0478350,0.571323492,0.807277671
Os03g0796800,0.086432842,0.807449017
Os02g0179600,0.697562729,1.0
Os05g0185800,-0.098178343,0.807487313
Os05g0392900,0.166327561,0.807487313
Os05g0549232,0.202136903,0.807487313
Os01g0634300,-0.093653996,0.807487313
Os10g0481300,0.502061733,1.0
Os02g0822100,0.089544395,0.807501718
Os01g0315800,-0.106369129,0.807522023
Os07g0201800,0.460506404,0.807522603
Os01g0603000,0.074772555,0.807522603
Os04g0490500,0.170756947,0.807522603
Os01g0600300,0.092948002,0.807582707
Os01g0643900,1.037078473,1.0
Os07g0599201,0.399721266,0.807708015
Os01g0935600,-0.094061883,0.807855237
Os01g0934400,0.133975121,0.807903388
Os11g0632200,0.123441766,0.807903388
Os03g0819300,-0.99515805,1.0
Os01g0327100,0.272896814,0.807903388
Os02g0459600,0.324974112,0.807903388
Os01g0358400,-0.24918844,0.807903388
Os06g0142800,0.102347797,0.807903388
Os04g0683500,-0.096993515,0.807903388
Os11g0513000,-0.229406892,0.807903388
Os03g0296500,0.24351023,0.807903388
Os09g0518600,-0.404266227,0.80803286
Os04g0226600,1.391036409,1.0
Os12g0417000,0.079857292,0.80803286
Os01g0867600,-0.096904214,0.80803286
Os03g0366800,-0.156688706,0.80803286
Os06g0174350,0.290859936,0.80803286
Os06g0691800,0.195396259,0.808153589
Os01g0693900,-0.100637113,0.808154323
Os11g0225300,-0.105532136,0.808173736
Os10g0481400,0.093327494,0.808211235
Os06g0164800,0.165435489,0.808274437
Os12g0178800,0.737710791,1.0
Os01g0739500,-0.435762066,0.808282121
Os12g0245800,0.322592362,0.808460119
Os06g0218500,-0.07447031,0.80862059
Os12g0215950,-0.196790146,0.80862059
Os03g0165266,0.266998043,0.80862059
Os11g0208850,-0.215994891,0.80862059
Os03g0352500,-0.090037714,0.80862059
Os01g0729100,-0.083471728,0.808646369
