gene_id,log2FoldChange,padj
Os03g0332700,-0.226490016,0.2754419
Os08g0521400,-0.242216991,0.275495702
Os06g0105100,-1.038710898,0.275547834
Os10g0495416,-0.331838528,0.275691204
Os12g0129350,0.557125381,0.275760156
Os08g0237000,-0.31833084,0.275880404
Os04g0687900,0.363614116,0.275902811
Os11g0131700,-0.362440797,0.275909528
Os09g0370500,0.333190252,0.275964578
Os09g0551000,0.535166003,0.276010681
Os06g0116900,1.154255524,0.276233878
Os02g0580600,0.760149325,0.276283716
Os01g0973200,0.402488625,0.276283716
Os01g0630300,-0.440559461,0.276290383
Os04g0494950,0.506160015,0.276303205
Os02g0808100,0.993119389,0.276429927
Os03g0218500,0.357668609,0.276429927
Os01g0581800,3.631262729,1.0
Os05g0357850,-0.352683035,0.276569321
Os02g0752800,-0.322173684,0.276597626
Os01g0757200,-0.408076002,0.276943853
Os03g0135300,-0.311158325,0.27698917
Os02g0274000,-0.243793863,0.277002717
Os01g0972000,-0.940171244,0.277278264
Os06g0701200,-0.192791132,0.277294321
Os05g0112800,-0.422058409,0.277397055
Os02g0490500,0.397813841,0.277397055
Os12g0228300,0.525309768,0.277397055
Os03g0644400,0.275228428,0.277485855
Os01g0190400,-0.469718279,0.277629467
Os01g0957000,0.208399378,0.277841456
Os01g0618400,-0.633318729,0.277883512
Os01g0733200,1.729494143,0.278261001
Os04g0652400,1.405401415,0.278261001
Os09g0444550,0.39185839,0.278261001
Os01g0861400,-0.791353353,0.278271287
Os09g0518000,-1.394946481,0.278274441
Os10g0153900,1.039265639,0.278274441
Os01g0882000,-0.54262826,0.278274441
Os03g0255100,-0.214591887,0.278274441
Os07g0615400,0.207197782,0.278735233
Os03g0713100,0.352347607,0.278768993
Os11g0241700,0.793238864,0.278771248
Os01g0921000,1.29557342,0.278771633
Os07g0492300,0.270185902,0.278771633
Os02g0758100,0.200205062,0.278804432
Os09g0449000,-2.165981062,0.278839934
Os11g0485900,-0.374490069,0.278851263
Os09g0130901,-0.288367197,0.27931193
Os10g0168900,-0.389041406,0.279343515
Os08g0260000,0.385092547,0.279528525
Os11g0603100,-0.50129759,0.279670604
Os06g0610350,0.662699182,0.279700706
Os07g0609550,-0.450483154,0.279796371
Os02g0736200,0.235721263,0.279823075
Os01g0566050,-0.314528739,0.279823075
Os11g0707800,-0.194964743,0.279823075
Os02g0527900,0.265010125,0.279834899
Os04g0662800,0.611195185,0.279850962
Os01g0702000,0.81790891,0.280121741
Os11g0434800,-1.037620768,0.280211468
Os10g0351500,-0.819766195,0.280363828
Os01g0692100,-0.870906919,0.280644878
Os09g0321900,0.343731175,0.280771921
Os08g0343300,-0.184232957,0.280992443
Os06g0221200,-0.204754933,0.281079439
Os02g0127800,-3.988437832,1.0
Os03g0853200,0.41911187,0.281127274
Os01g0217800,-0.301855804,0.281137465
Os07g0664200,-0.295557027,0.281309168
Os04g0345100,0.493009829,0.281309168
Os03g0344232,0.481908049,0.281309168
Os06g0137100,0.267286743,0.281524489
Os03g0165400,0.218431652,0.281529741
Os06g0658500,0.720730356,0.281869757
Os04g0630800,-0.459183175,0.281968043
Os01g0616900,-0.341670658,0.281968043
Os02g0508000,0.301293303,0.281968043
Os01g0796000,-1.708239854,0.282173176
Os03g0174300,0.239720692,0.282173176
Os01g0930000,-0.460367205,0.282268112
Os01g0976300,-0.283936754,0.282268112
Os06g0647700,-0.337336618,0.282268112
Os10g0563400,-0.373072147,0.282268112
Os01g0964000,-0.258278463,0.282582063
Os11g0175400,0.318617702,0.28275211
Os08g0195400,-0.212301865,0.28275211
Os06g0308000,-0.434259238,0.282860779
Os06g0268750,3.02947954,1.0
Os07g0553700,-0.347414831,0.283014091
Os09g0345600,-1.795013169,0.283014091
Os01g0964400,0.766509583,0.283026006
Os03g0280700,0.242343689,0.283026006
Os06g0695800,0.262835215,0.283061047
Os08g0169300,1.544341528,0.283184653
Os08g0196700,0.305537007,0.283184653
Os03g0435200,-0.883158514,0.283184653
Os04g0539701,-0.987375645,0.28321079
Os07g0688000,0.326799459,0.283229085
Os02g0712800,-0.48043282,0.283282461
Os11g0525700,0.374645773,0.28332776
Os10g0568300,-0.771694335,0.283397614
Os11g0637800,0.210854119,0.283441414
Os04g0163700,0.381775709,0.283488624
Os02g0267000,-0.357906366,0.283510548
Os02g0537900,0.194362109,0.283683715
Os04g0496000,0.381965224,0.283798435
Os10g0525500,0.501331202,0.283798435
Os01g0805000,-0.496841056,0.284013959
Os03g0234100,-3.398311471,0.28415135
Os08g0165601,-0.457959021,0.28415135
Os05g0114800,-0.481154454,0.28415135
Os06g0681700,0.214967763,0.28415135
Os11g0543600,2.122412426,0.284194301
Os03g0177000,-0.287480501,0.284234002
Os03g0689400,0.370870733,0.284234166
Os02g0249300,0.369436637,0.284276406
Os08g0376550,0.453975256,0.284309671
Os04g0685800,-0.207395334,0.284516288
Os05g0105401,0.720821353,0.284536119
Os01g0865700,-0.365817014,0.284800908
Os02g0581400,-0.313848861,0.284841356
Os05g0495700,0.372497433,0.285007341
Os11g0616300,0.571233456,0.285160678
Os05g0103000,1.812391605,0.285160678
Os03g0741600,0.259343891,0.285262024
Os03g0200000,3.624778305,1.0
Os04g0648400,-0.63638636,0.285420966
Os10g0441800,-0.220888824,0.285420966
Os09g0255300,-3.185258561,1.0
Os03g0392050,-0.413987493,0.285736802
Os06g0625500,0.219643502,0.285879221
Os11g0157600,-0.224060197,0.286013874
Os08g0271400,0.656753389,0.286037505
Os03g0264600,-0.649337011,0.2863032
Os04g0390500,0.249504317,0.286460416
Os01g0176400,0.445893645,0.286460416
Os04g0674500,-0.788229478,0.286460416
Os03g0568500,0.216553851,0.286679403
Os03g0780600,-0.278667545,0.286680191
Os06g0139200,-0.351792642,0.28668693
Os01g0872566,0.482559982,0.28668693
Os07g0105300,-1.287246955,0.286714256
Os06g0219800,-0.216069404,0.28678368
Os01g0738600,-0.380787328,0.286957539
Os05g0151700,-0.597503053,0.286983495
Os08g0433400,0.55533855,0.286983495
Os06g0233200,0.219734061,0.287016951
Os05g0324000,1.54902826,0.287027975
Os03g0785100,0.208017911,0.287093539
Os04g0125800,-0.308032542,0.287298917
Os09g0397800,-0.615576952,0.287350703
Os08g0154225,0.63657878,0.287584723
Os02g0771450,-1.478218477,0.287584723
Os01g0104600,-0.271916911,0.287584723
Os08g0171000,0.292939447,0.288074282
Os10g0412800,-0.29909367,0.288174955
Os01g0670500,0.429632632,0.288276499
Os02g0244100,0.249012878,0.288306714
Os05g0517500,0.226194904,0.288360419
Os01g0303200,0.235011322,0.288611886
Os07g0627500,-0.669738094,0.288611886
Os11g0186900,-0.408571365,0.288611886
Os06g0483701,-0.81077661,0.288611886
Os06g0245900,0.389007665,0.288611886
Os09g0346400,-0.188892565,0.288632588
Os02g0666800,0.20648842,0.288766358
Os06g0239200,-0.363981781,0.289103562
Os08g0105700,0.994516173,0.289407333
Os12g0508100,-0.414962646,0.289492161
Os08g0132700,-0.443464469,0.289558394
Os04g0497600,-0.255325261,0.289558394
Os03g0125400,-0.236224788,0.289558394
Os01g0118000,0.317323685,0.289558394
Os10g0413101,0.252853908,0.289607989
Os02g0813350,0.259415387,0.289644453
Os02g0297200,-0.637702483,0.289698226
Os06g0552400,0.240847003,0.289759316
Os01g0385400,-0.483358342,0.289831017
Os07g0208600,0.612877408,0.290236397
Os09g0440200,0.207079364,0.290236397
Os01g0874100,0.354987045,0.290236397
Os05g0193700,-0.522960959,0.290589053
Os06g0624900,0.337737002,0.290589053
Os07g0151800,-0.550311835,0.290718909
Os07g0591400,2.364673415,0.290718909
Os07g0200900,0.331601126,0.290718909
Os11g0569733,0.479165266,0.290755306
Os02g0317500,-0.401339662,0.290755306
Os06g0129100,0.285322601,0.290755306
Os10g0512500,-0.589039083,0.29127774
Os07g0537600,0.416035888,0.2913824
Os04g0181100,0.175080144,0.291497802
Os07g0255300,0.329465749,0.291636579
Os09g0448200,0.384470589,0.291894482
Os01g0904400,0.349781749,0.291942741
Os07g0539200,-0.751255663,0.291943974
Os08g0411500,-0.433508401,0.291960128
Os10g0481200,0.788378242,0.291960128
Os07g0633400,-0.657191948,0.291960128
Os10g0417800,0.25168262,0.291960128
Os12g0539750,-0.226105881,0.291960128
Os02g0695600,0.235718086,0.291960128
Os10g0464400,-0.197170255,0.292116174
Os02g0119100,0.266321419,0.292620228
Os08g0159000,0.247422196,0.292701984
Os05g0139300,-0.631930186,0.29313625
Os04g0687100,0.280658933,0.29320413
Os10g0574700,0.383982315,0.29320413
Os05g0426066,-0.386594824,0.293208313
Os10g0122600,-0.35981085,0.29339713
Os07g0580300,-2.175406422,0.293464426
Os03g0718600,-0.305977998,0.293464426
Os05g0513800,0.339495989,0.293470816
Os03g0266100,-0.225220958,0.293522256
Os06g0174350,0.706559038,0.29356199
Os10g0504650,-1.426997628,0.293590154
Os09g0570500,0.222494537,0.293796673
Os12g0234800,-2.162496545,1.0
Os03g0613100,0.717986869,0.293815826
Os07g0540600,-0.416035111,0.293888981
Os03g0232500,-0.29386175,0.293959264
Os02g0783625,-0.335667516,0.293986876
Os03g0861100,0.305823866,0.293993397
Os09g0247500,-0.87740165,0.293993397
Os12g0581350,0.305422942,0.293993397
Os07g0681700,0.290463552,0.294025981
Os05g0241400,-0.345918023,0.294025981
Os02g0558300,0.21302837,0.294085293
Os03g0265700,0.201827344,0.294092956
Os03g0803200,0.532644509,0.294175482
Os04g0382900,0.440623694,0.294175482
Os03g0748100,-1.142406238,0.294175482
Os06g0229066,-3.064970393,1.0
Os11g0655200,-1.920620199,0.294463835
Os11g0668100,-0.373790407,0.294463835
Os11g0138700,0.539549299,0.294463835
Os08g0564750,0.217284252,0.294573091
Os05g0456100,-0.487483067,0.294573091
Os01g0894700,-0.754355247,0.294573091
Os01g0185250,0.688580102,0.294629803
Os02g0708400,0.210632671,0.294662059
Os10g0126000,-0.372243742,0.294777555
Os09g0510700,0.203469309,0.294818401
Os01g0615050,-0.485981033,0.294828656
Os11g0448700,0.260275268,0.294974292
Os11g0303300,0.42730335,0.29508432
Os04g0690100,-0.437596346,0.29535378
Os01g0263000,-0.328418068,0.29535378
Os02g0109200,0.467676984,0.295458375
Os02g0580300,0.166150616,0.295470619
Os09g0383400,-0.342173656,0.295478003
Os04g0605300,-0.29125168,0.295591289
Os10g0578900,0.219299444,0.295689513
Os06g0728902,-0.494831853,0.295689513
Os06g0111800,0.196050512,0.295689513
Os05g0382600,-0.340830843,0.295689513
Os12g0156400,0.184744848,0.295689513
Os07g0181000,0.289072923,0.295689513
Os01g0667100,0.304443041,0.295858536
Os04g0497350,0.330901972,0.295880446
Os05g0505383,-0.625916775,0.295914225
Os09g0499000,0.317664938,0.295914225
Os10g0139700,-0.379518625,0.295921543
Os04g0538700,0.238925799,0.296028353
Os07g0638801,-1.508341791,0.296153027
Os07g0666900,-0.462199284,0.296166125
Os04g0544100,0.246646567,0.296259004
Os01g0513700,0.269000708,0.296400415
Os04g0635400,1.259457712,0.296400415
Os01g0141900,0.261389515,0.296400415
Os01g0766300,0.368195049,0.296400415
Os04g0512400,0.356571187,0.296400415
Os07g0580700,-1.240216755,0.296464908
Os05g0537100,0.576875538,0.296472136
Os08g0345700,-0.191173625,0.296715689
Os06g0110400,-3.682588743,1.0
Os02g0635200,0.229418095,0.296744296
Os05g0413200,-0.422509928,0.296744296
Os04g0398000,-0.365649255,0.297051123
Os11g0592300,0.433608371,0.297423934
Os01g0837350,1.159428421,0.297466309
Os05g0580600,-0.301181634,0.297795667
Os11g0541200,0.586302039,0.297809369
Os02g0736400,0.291207868,0.29788098
Os09g0424300,-0.259268658,0.297977562
Os12g0446700,0.297150902,0.298168779
Os01g0681800,-1.767759487,0.298168779
Os08g0245200,0.294341243,0.298185651
Os11g0602800,-0.275443206,0.298185651
Os06g0208100,0.841804007,0.298185651
Os02g0176700,-0.276742907,0.298185651
Os07g0584200,0.317953697,0.298212873
Os11g0649400,0.377887723,0.298212873
Os08g0544600,0.54437912,0.298212873
Os04g0574500,-1.316636003,0.298212873
Os03g0614901,0.208757563,0.298212873
Os01g0910400,-0.75754291,0.298366597
Os01g0612600,-0.197342316,0.29839495
Os01g0546800,0.268158042,0.298416303
Os09g0456900,0.320628225,0.298441575
Os05g0209400,0.273509339,0.298513478
Os05g0464400,-0.717326435,0.298518132
Os06g0105600,0.215518856,0.298544714
Os10g0548200,-0.228807655,0.298638096
Os06g0600700,-0.260905484,0.298911779
Os01g0959900,-1.426584127,0.298985231
Os01g0969200,-0.339016905,0.299069979
Os03g0831400,-0.848040903,0.299075177
Os01g0338600,-0.226226335,0.299081173
Os07g0296100,-0.411146238,0.299232666
Os12g0477200,-0.635005936,0.299282094
Os02g0147200,-0.245060174,0.299337298
Os01g0110100,-0.713154511,0.299418747
Os03g0143600,-0.232505974,0.299793759
Os10g0493850,-0.557628897,0.300002356
Os11g0620400,0.343472639,0.300002356
Os04g0513900,-3.059553728,1.0
Os12g0133000,-0.522600848,0.300002356
Os01g0891066,0.509688886,0.300072928
Os11g0604600,0.177274172,0.300146732
Os01g0874800,-0.44014633,0.300146732
Os04g0572400,1.452170804,0.300192406
Os02g0161100,-1.226417248,0.300223963
Os04g0641700,-0.76115135,0.300263919
Os11g0622150,-3.059531695,1.0
Os07g0636800,-0.386787558,0.30030471
Os03g0133800,0.495429513,0.300337585
Os01g0164900,0.39193173,0.300337585
Os04g0422600,0.859517213,0.300337585
Os09g0272600,0.381620272,0.300424073
Os03g0322800,-0.234975833,0.300466863
Os10g0416100,-0.198913076,0.300466863
Os11g0644600,-0.688365568,0.300466863
Os07g0532800,0.500582773,0.300466863
Os02g0706400,0.260755303,0.300691925
Os04g0525200,0.355095894,0.300691925
Os07g0438500,0.211563164,0.300691925
Os02g0110300,1.215353888,0.300691925
Os08g0112300,0.863242302,0.300814736
Os06g0611300,-0.846633347,0.300845943
Os06g0160700,0.490779382,0.300959799
Os01g0969100,0.237408515,0.30100679
Os02g0702000,-0.464062783,0.301064315
Os01g0977600,-0.208077101,0.301360209
Os04g0452650,0.522260249,0.301654088
Os02g0532300,-0.375419727,0.301673695
Os04g0377932,-0.265341925,0.30175657
Os04g0109900,2.24102169,0.301844476
Os02g0326600,0.226866469,0.301855004
Os06g0522300,0.583348229,0.301855004
Os01g0640100,-0.939743699,0.302100568
Os05g0138000,-0.520009469,0.30257342
Os05g0149251,0.218522096,0.30257342
Os03g0411900,0.480781274,0.30257342
Os09g0270900,-0.437933334,0.30257342
Os08g0439150,-0.260175299,0.30257342
Os01g0705400,-1.631829422,0.302658644
Os02g0732900,-0.360853842,0.302823734
Os01g0776800,-0.245567582,0.302886675
Os04g0436400,-0.228819338,0.302886675
Os09g0522200,1.515369547,0.302886675
Os03g0854500,0.187342045,0.302886675
Os11g0103400,-3.935763652,1.0
Os07g0684100,-0.363616363,0.303129094
Os06g0715200,-0.8692671,0.303379654
Os04g0450300,0.357416375,0.303415031
Os03g0439000,0.501398559,0.303415031
Os05g0127400,-0.28542132,0.303481674
Os04g0120100,1.591112197,0.303482313
Os12g0217300,-1.084114979,0.303608086
Os03g0849500,-0.881558578,0.303608086
Os01g0797900,-0.233864055,0.303608086
Os07g0510866,-2.714503755,1.0
Os12g0116000,-0.281985633,0.303976367
Os04g0376400,0.485538797,0.303976367
Os06g0199800,0.319148668,0.303976367
Os10g0541700,-0.794303091,0.303976367
Os12g0116200,0.255264034,0.303976367
Os04g0556000,-0.376474401,0.303976367
Os02g0728100,-0.198931456,0.303976367
Os04g0610500,-0.624948605,0.304051867
Os03g0108700,0.287363213,0.304051867
Os10g0205500,-1.760427379,0.304064322
Os09g0394900,0.228291357,0.304064322
Os05g0241300,0.40464204,0.304064322
Os07g0684700,-0.377252553,0.304064672
Os09g0540600,0.33621041,0.304229759
Os01g0544450,0.322771989,0.304548636
Os06g0566201,-0.566236402,0.304769573
Os07g0648000,-0.455355041,0.304893058
Os02g0216300,-0.230731104,0.304893058
Os03g0597200,-0.238761822,0.305219594
Os01g0157800,-0.437885969,0.305219594
Os06g0647500,0.338839818,0.305219594
Os04g0444900,-0.338466787,0.305219594
Os12g0530100,0.705384194,0.305219594
Os05g0339000,-0.381644227,0.305219594
Os06g0109100,-0.594963341,0.305219594
Os10g0167700,-0.257150765,0.305219594
Os04g0691600,-0.283209572,0.305219594
Os03g0777700,0.191409864,0.305219594
Os05g0302300,0.203532948,0.305219594
Os03g0795800,0.171854337,0.305257458
Os02g0763000,0.227294479,0.305400951
Os02g0682700,-1.107875544,0.305451831
Os11g0134100,0.417892372,0.305465042
Os03g0162200,0.350079106,0.305465042
Os05g0510600,0.450393756,0.305465042
Os10g0500600,0.215184107,0.305465042
Os03g0748300,0.704512285,0.305648489
Os02g0150900,0.233312484,0.3057226
Os05g0545300,1.069156774,0.305724723
Os02g0781900,-0.393659429,0.305984918
Os11g0123066,1.413420829,0.306008135
Os12g0162700,1.582944784,0.306027191
Os10g0188400,0.245691562,0.306027191
Os05g0319875,3.644860518,1.0
Os12g0540000,1.823532034,0.306035566
Os12g0468000,1.286504263,0.306196074
Os06g0169900,0.601349375,0.306196074
Os04g0672300,-0.451989611,0.306196074
Os09g0551900,0.32090753,0.306220744
Os11g0150800,-0.262033854,0.306268478
Os11g0605300,0.246015006,0.306272802
Os02g0221600,0.203152783,0.306281135
Os02g0286350,-1.257767119,0.306281135
Os03g0564600,-0.549049347,0.306665614
Os02g0775600,-0.774137932,0.3067473
Os04g0404800,0.269738365,0.306956886
Os04g0524500,0.340881502,0.306956886
Os09g0314300,-0.193990033,0.306956886
Os11g0189600,-0.490073915,0.306956886
Os12g0433700,0.318400052,0.307003684
Os07g0188233,0.730684046,0.307080184
Os08g0528900,-0.172639468,0.307080184
Os04g0384200,-0.394207819,0.307080184
Os07g0100900,0.290288632,0.307080184
Os02g0167600,0.495983652,0.307118348
Os05g0295200,-0.365528652,0.307118348
Os08g0138100,0.611492586,0.307374946
Os06g0598900,-0.198181981,0.307374946
Os05g0592100,-0.261624773,0.30743137
Os02g0528500,0.322231995,0.307463993
Os11g0157701,0.406550254,0.307779009
Os12g0153900,-0.562946979,0.307899018
Os11g0649500,-0.481533509,0.307998506
Os08g0561800,0.332655252,0.308142609
Os01g0289100,2.589182591,1.0
Os08g0525000,-0.308413819,0.308222489
Os04g0388601,0.253563665,0.308324348
Os04g0405000,-0.322001651,0.308482942
Os07g0481200,0.239365838,0.30875452
Os06g0711100,0.193947138,0.30927875
Os09g0301800,-0.899760536,0.309314377
Os05g0575300,-0.304906491,0.309325377
Os03g0111400,-0.273527252,0.309325377
Os01g0914000,-0.347833089,0.309462115
Os07g0690200,-0.76718991,0.309468804
Os01g0577600,-0.464700806,0.309912741
Os06g0493100,-0.488876565,0.30996919
Os01g0508100,-0.32734941,0.310128987
Os01g0116901,-0.653921726,0.31014718
Os08g0302100,0.851992559,0.310189467
Os10g0405300,-0.338214708,0.310467487
Os10g0197000,0.297799965,0.310533359
Os04g0116600,-1.783234674,0.310572739
Os11g0657200,-0.275317719,0.310572739
Os08g0333100,-1.022756005,0.310767828
Os02g0125700,-0.240188669,0.310797952
Os03g0204900,0.775561535,0.311097425
Os05g0548700,-0.711608976,0.311097425
Os02g0127600,-0.32741585,0.311097425
Os04g0121100,-0.921452042,0.3113286
Os01g0584100,-0.411953923,0.31133409
Os01g0132800,0.380778971,0.31137691
Os04g0276600,0.284778048,0.311666556
Os12g0288400,-0.197695204,0.311688433
Os07g0144500,-2.621262406,0.311738445
Os01g0127400,-0.615215168,0.311738445
Os01g0818600,0.263122042,0.311819626
Os01g0643300,2.590207783,1.0
Os09g0547900,-0.576617382,0.312286935
Os11g0204500,1.21344594,0.312344162
Os05g0178600,-0.187676394,0.312824461
Os01g0182100,0.309406485,0.312931134
Os10g0148800,0.273524035,0.312975741
Os04g0290400,-0.258712892,0.313007135
Os10g0449400,-0.605139095,0.313082354
Os08g0555000,0.384141508,0.3132534
Os03g0211900,0.209279855,0.313414475
Os10g0556900,-0.273578507,0.313414475
Os02g0448400,0.342164391,0.313414475
Os07g0133100,-0.905793978,0.313437305
Os12g0142900,-0.270182322,0.313505901
Os08g0238100,-0.298072459,0.313505901
Os01g0550100,0.154717711,0.313505901
Os03g0269700,1.38252242,0.313686356
Os02g0161601,-0.810126904,0.313764835
Os07g0164100,-0.190707621,0.313954633
Os06g0160400,0.255103405,0.314021302
Os08g0179100,-0.755423021,0.314127882
Os08g0109000,-0.195559367,0.314166983
Os11g0248200,-0.468090165,0.314166983
Os12g0596900,-0.259310863,0.314316466
Os06g0181900,-1.405387919,0.314316466
Os01g0169800,-0.256387492,0.314316466
Os06g0585900,-0.5981053,0.314316466
Os04g0633300,-0.321512166,0.314316466
Os07g0517900,-0.546527094,0.31435567
Os12g0131266,-0.373136279,0.314446143
Os05g0313100,-3.490993843,1.0
Os05g0137300,-0.265968844,0.314642137
Os04g0153000,-3.387756215,1.0
Os09g0518800,-0.382726389,0.314690409
Os08g0506400,0.466750322,0.314925808
Os09g0116800,-2.955073458,1.0
Os07g0137900,-0.176686957,0.314925808
Os04g0609900,0.201472795,0.315317126
Os09g0327550,0.227974804,0.315317126
Os09g0286600,0.327028623,0.315317126
Os04g0662100,-0.308083177,0.315555043
Os01g0524700,-0.374612865,0.315751762
Os09g0480700,0.282221637,0.315815355
Os01g0810100,-0.551078776,0.315888923
Os01g0390600,-0.33360913,0.316049621
Os03g0719900,0.246086075,0.316049621
Os11g0608700,-1.732328886,0.316071191
Os03g0390900,-0.259645178,0.316179446
Os10g0476900,0.242510417,0.316306613
Os02g0577300,-0.895869119,0.316566616
